PIVlab, ASCII chart output - 19-Jun-2022
FRAME: 1, filenames: A: 0.png & B: 1.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
49,321,0.2999294825,-0.186644051,1
49,337,-0.01772763805,-0.09457251775,1
49,353,-0.1671433371,-0.06432769046,1
49,369,-0.3257590004,-0.2098450397,1
49,385,-0.4296710176,0.06586220518,1
49,401,-0.4795376219,0.0523085858,1
65,17,0.1672491412,0.01985886341,1
65,33,0.4906401745,-0.04976508373,1
65,49,0.4727461881,-0.03134581799,1
65,65,0.2646054313,-0.09149405713,1
65,81,0.02001227255,-0.2173485493,1
65,97,-0.2735139444,-0.1180443501,1
65,113,-0.5509487638,-0.04928824658,1
65,129,-0.6672384954,-0.06183478589,1
65,145,-0.5551502835,-0.0661492085,1
65,161,-0.445442011,-0.02269217725,1
65,177,-0.3503186715,-0.02145812268,1
65,193,-0.1630671796,-0.003385994383,1
65,209,-0.004014490947,-0.0515522694,1
65,225,0.1705508239,-0.04540488475,1
65,241,0.2353544416,-0.03088042491,1
65,257,0.3353057125,-0.0662445759,1
65,273,0.416813229,-0.1120743488,1
65,289,0.3908039508,-0.04485747566,1
65,305,0.3637217832,-0.05848738898,1
65,321,0.2983186324,-0.09562346684,1
65,337,0.1231454486,0.08272125973,1
65,353,-0.208457883,0.08345940366,1
65,369,-0.7782251064,-0.1080460285,1
65,385,-1.26914237,0.01812317627,1
65,401,-0.6214590078,0.04283097046,1
81,17,0.5142173467,0.1506419445,1
81,33,0.5286235522,0.01621773489,1
81,49,0.4006201689,0.1308379436,1
81,65,0.2035439999,0.1818175579,1
81,81,-0.05055126306,0.1900763775,1
81,97,-0.3649794363,0.02032044179,1
81,113,-0.6559152064,-0.01832434886,1
81,129,-0.6910147711,-0.07564208263,1
81,145,-0.664156469,-0.1204647755,1
81,161,-0.5288510798,-0.110592339,1
81,177,-0.3176986223,-0.1542782521,1
81,193,-0.08476443044,-0.2177605366,1
81,209,0.1040577607,-0.3400635456,1
81,225,0.1954844939,-0.08539244884,1
81,241,0.311411143,-0.1045040821,1
81,257,0.4704805707,-0.05024573556,1
81,273,0.4908401706,-0.08682486763,1
81,289,0.4326791314,-0.03678366888,1
81,305,0.3738521285,0.0498233105,1
81,321,0.290412629,0.03932717099,1
81,337,0.1249584227,0.2606501843,1
81,353,-0.1471073645,0.1678805615,1
81,369,-0.4967103672,-0.1048550342,1
81,385,-0.7280204549,-0.03048369627,1
81,401,-0.5267439807,0.0125232007,1
97,17,0.6204253414,0.1559539105,1
97,33,0.478098567,0.03936722527,1
97,49,0.2476853334,0.2998442913,1
97,65,0.1373129186,0.3892493511,1
97,81,-0.1378857075,0.2081218029,1
97,97,-0.2366579617,0.06956436881,1
97,113,-0.3499682864,0.07853081473,1
97,129,-0.5078113302,-0.005737755223,1
97,145,-0.5454965205,-0.1154980397,1
97,161,-0.4240087063,-0.1301445698,1
97,177,-0.2253551248,-0.330431435,1
97,193,0.000272802064,-0.3297161793,1
97,209,0.1724315521,-0.3977226948,1
97,225,0.2250066645,-0.1695084309,1
97,241,0.370974622,-0.2851147389,1
97,257,0.4336307332,-0.05891844978,1
97,273,0.4043846133,-0.02130934943,1
97,289,0.4289130586,0.01945450557,1
97,305,0.2855230496,0.1464057232,1
97,321,0.1529812528,0.2487063672,1
97,337,-0.001681546698,0.3528056409,1
97,353,-0.2920287153,0.3514952924,1
97,369,-0.5081784975,0.05923035403,1
97,385,-0.5638336965,-0.001247856407,1
97,401,-0.5650169853,-0.04455611446,1
113,17,0.575851463,0.06750443233,1
113,33,0.2531999803,0.09970810665,1
113,49,0.1172502751,0.3811774517,1
113,65,0.09766045021,0.4849124218,1
113,81,-0.1059795983,0.2237296368,1
113,97,-0.289767459,0.1229090954,1
113,113,-0.3198709873,0.06174996148,1
113,129,-0.3469781225,-0.03122374764,1
113,145,-0.369057045,-0.2302117085,1
113,161,-0.3226381273,-0.1282677387,1
113,177,-0.08955797481,-0.5120835041,1
113,193,-0.06489342675,-0.5537323689,1
113,209,0.05752099589,-0.5471634602,1
113,225,0.325158231,-0.2506489491,1
113,241,0.390926564,-0.2664665913,1
113,257,0.2981155422,-0.09507796515,1
113,273,0.1783332626,0.01337006343,1
113,289,0.2107772157,0.1201148297,1
113,305,0.05045939697,0.1742835309,1
113,321,-0.1051103784,0.4032244946,1
113,337,-0.1102858665,0.3101287152,1
113,353,-0.2362393745,0.4592604902,1
113,369,-0.3965371055,0.08993866705,1
113,385,-0.5012926805,0.07930519843,1
113,401,-0.5269935458,0.03143456244,1
129,17,0.2844219727,0.1087661053,1
129,33,0.1553576627,0.214774635,1
129,49,0.02374573946,0.2365737225,1
129,65,-0.09430043362,0.4250769879,1
129,81,-0.2164027684,0.332881477,1
129,97,-0.2363428448,0.1360106732,1
129,113,-0.1825362606,0.03832390559,1
129,129,-0.1934429448,-0.05876395453,1
129,145,-0.1767597521,-0.2857327198,1
129,161,-0.09904291128,-0.1643585896,1
129,177,-0.002569179263,-0.4436650013,1
129,193,-0.008022467656,-0.6924385761,1
129,209,-0.02333407258,-0.6912350391,1
129,225,0.1819742831,-0.2757591938,1
129,241,0.2399545732,-0.118542168,1
129,257,0.1710194576,-0.0575279926,1
129,273,0.08029289945,0.02247574582,1
129,289,0.02312039261,0.1846614148,1
129,305,0.01228659414,0.2481589581,1
129,321,-0.02405219442,0.5005240705,1
129,337,0.08182257475,0.4534869459,1
129,353,-0.1478188841,0.4082808759,1
129,369,-0.2422960836,0.1764045026,1
129,385,-0.2956624584,0.1563792494,1
129,401,-0.359384163,0.1206088331,1
145,17,-0.2824557954,0.1835036542,1
145,33,-0.2465067697,0.2405886914,1
145,49,-0.1585616322,0.1691985394,1
145,65,-0.1845329141,0.3778949048,1
145,81,-0.2259078689,0.3737197186,1
145,97,-0.1298314801,0.11399987,1
145,113,-0.009073731414,0.03163483396,1
145,129,-0.006499957895,-0.04186484562,1
145,145,0.08793449599,-0.3056225513,1
145,161,0.1964142072,-0.2912411426,1
145,177,0.1544980566,-0.3421425556,1
145,193,-0.01687323918,-0.5492405628,1
145,209,-0.06129353315,-0.6868405079,1
145,225,0.06713761664,-0.384287331,1
145,241,0.09240758022,-0.09831282841,1
145,257,0.001303347737,-0.0008358691661,1
145,273,-0.03842474724,0.02892067688,1
145,289,-0.07028757589,0.1782565381,1
145,305,-0.1938639863,0.47885659,1
145,321,-0.05860377026,0.3993220594,1
145,337,-0.01300796905,0.3434424665,1
145,353,-0.02016157375,0.2798266676,1
145,369,-0.04215351522,0.0683055189,1
145,385,-0.1168167704,-0.05035254689,1
145,401,-0.1677913535,-0.02100035878,1
161,17,-0.2505612125,0.08999588747,1
161,33,-0.2021795353,0.2521529462,1
161,49,-0.1866983231,0.1542506482,1
161,65,-0.1630642747,0.291854408,1
161,81,-0.09557229477,0.2362742688,1
161,97,-0.00276228294,0.05860855835,1
161,113,0.1189339391,-0.01297995789,1
161,129,0.2884753973,-0.05188987001,1
161,145,0.3769023147,-0.2622284626,1
161,161,0.2292343587,-0.237146828,1
161,177,0.1554970579,-0.1913952564,1
161,193,0.07712510675,-0.3852352833,1
161,209,-0.01806732654,-0.5138058399,1
161,225,-0.08601523332,-0.3559803699,1
161,241,-0.1480497221,-0.1573319171,1
161,257,-0.1831460984,-0.0005230639669,1
161,273,-0.3202889065,0.1038661267,1
161,289,-0.3277324082,0.1359629895,1
161,305,-0.1441252356,0.376292732,1
161,321,-0.1345367932,0.2900309827,1
161,337,-0.1295620217,0.1623549726,1
161,353,-0.04563627726,0.1655612257,1
161,369,0.06768178695,0.03477051525,1
161,385,0.1300751622,-0.04262206287,1
161,401,0.1194162319,-0.03459593982,1
177,17,-0.5510684126,0.01412728091,1
177,33,-0.4260645545,0.2542052533,1
177,49,-0.3160834586,0.1624408033,1
177,65,-0.189937703,0.09939339419,1
177,81,0.04514079229,0.104562309,1
177,97,0.454488619,0.0654654767,1
177,113,0.5912849289,0.007943656625,1
177,129,0.5584418627,-0.04845664246,1
177,145,0.5266828358,-0.09521720155,1
177,161,0.320611813,-0.1244320606,1
177,177,0.2190683392,-0.1442856525,1
177,193,0.06370571095,-0.2052178119,1
177,209,-0.01951010545,-0.2186531757,1
177,225,-0.1474688098,-0.143478844,1
177,241,-0.3291174567,-0.02433249694,1
177,257,-0.4670048584,-0.02987143735,1
177,273,-0.4260416319,0.06986954472,1
177,289,-0.396665555,0.1223578718,1
177,305,-0.2993829746,0.1251025465,1
177,321,-0.1704438857,0.147103813,1
177,337,-0.07647440082,0.0940490034,1
177,353,0.0627790008,0.1201033857,1
177,369,0.3683122379,0.007215049565,1
177,385,0.3185420313,0.01907112867,1
177,401,0.3486760263,0.006135490245,1
193,17,-0.7650672117,0.0198054578,1
193,33,-0.5752999416,0.0748381879,1
193,49,-0.382247748,0.06906273624,1
193,65,-0.2048538976,0.0554518964,1
193,81,0.08459819372,-0.007963630949,1
193,97,0.2743933477,0.05679085513,1
193,113,0.4677234599,-0.0006317828131,1
193,129,0.7178499864,-0.05485007505,1
193,145,0.8100200077,-0.07563826781,1
193,161,0.5829389247,-0.06869933349,1
193,177,0.3702499299,-0.1127247546,1
193,193,0.09506601595,-0.1206516955,1
193,209,-0.03829020913,-0.1119408343,1
193,225,-0.2674743635,-0.09448668699,1
193,241,-0.481336346,-0.006922218592,1
193,257,-0.5874891671,-0.03356787898,1
193,273,-0.6456335255,-0.006241295101,1
193,289,-0.5684185606,0.06188347603,1
193,305,-0.4227364585,0.01617005136,1
193,321,-0.1910381604,-0.01242682667,1
193,337,-0.0854214735,0.03597023755,1
193,353,0.05685684443,0.03166725904,1
193,369,0.2507372107,-0.07788321703,1
193,385,0.3989458362,-0.01988265245,1
193,401,0.4772794579,0.009858634782,1
209,17,-1.081952715,-0.08188101985,1
209,33,-0.7339292812,-0.1095623706,1
209,49,-0.43589922,-0.06716963985,1
209,65,-0.1486751531,-0.1370167468,1
209,81,0.114274124,-0.1645760272,1
209,97,0.3501647826,-0.1429772113,1
209,113,0.6545234646,-0.109367821,1
209,129,0.7099822423,-0.05360266903,1
209,145,0.8069828781,-0.04991767147,1
209,161,0.6394467511,-0.02428290585,1
209,177,0.4124871001,0.06129029057,1
209,193,0.1837050528,0.1609225538,1
209,209,-0.08304459279,0.02639343999,1
209,225,-0.2346866282,-0.05977484919,1
209,241,-0.3585117533,-0.01518676019,1
209,257,-0.6030677981,0.01326134468,1
209,273,-0.5114596915,-0.007296058872,1
209,289,-0.5078838785,0.04855110911,1
209,305,-0.4419542918,-0.01542708607,1
209,321,-0.2547025751,-0.1018738481,1
209,337,-0.06516664345,-0.195808861,1
209,353,0.1127754448,-0.1730427477,1
209,369,0.2185055873,-0.08684012621,1
209,385,0.3070576497,-0.07804915635,1
209,401,0.337085264,0.01484062941,1
225,17,-0.9488929935,-0.1637329791,1
225,33,-0.6791855771,-0.2083573077,1
225,49,-0.4527493741,-0.233410332,1
225,65,-0.2344982029,-0.2865128253,1
225,81,-0.02193293295,-0.2417072985,1
225,97,0.2324990481,-0.1681389544,1
225,113,0.5543052174,-0.1108154986,1
225,129,0.6249494879,-0.01897475458,1
225,145,0.6664447695,0.01628830694,1
225,161,0.5824466659,0.03538468146,1
225,177,0.3499807362,0.2070346143,1
225,193,0.1182128172,0.2888045576,1
225,209,-0.1636913663,0.232970741,1
225,225,-0.3604209645,0.0243373182,1
225,241,-0.5230506996,0.04838516977,1
225,257,-0.4489777055,0.08353951243,1
225,273,-0.4322342065,-0.01568457814,1
225,289,-0.4216887542,-0.1301560137,1
225,305,-0.3239954976,-0.1829266283,1
225,321,-0.2477369094,-0.1503395769,1
225,337,0.06316881904,-0.2069592211,1
225,353,0.1846500101,-0.2840370867,1
225,369,0.1475178929,-0.1087403032,1
225,385,0.2257762021,-0.04124495713,1
225,401,0.3895308145,0.03059151443,1
241,17,-0.5956621143,-0.2268242571,1
241,33,-0.5022479119,-0.1674961779,1
241,49,-0.4693388563,-0.37894294,1
241,65,-0.2714127995,-0.4380860064,1
241,81,-0.05814405027,-0.3065495226,1
241,97,0.1619998239,-0.1209988329,1
241,113,0.2771672378,-0.1071572039,1
241,129,0.322132917,-0.05160376763,1
241,145,0.3769094372,0.06098702218,1
241,161,0.3234374406,0.214227226,1
241,177,0.2105017221,0.3809848097,1
241,193,0.07072788768,0.3886161116,1
241,209,-0.03604757785,0.4167647627,1
241,225,-0.1970310433,0.2068419722,1
241,241,-0.2862551109,0.05204918653,1
241,257,-0.3023768724,0.09597351819,1
241,273,-0.3628639693,-0.01446387499,1
241,289,-0.3035596994,-0.1954464647,1
241,305,-0.1044247146,-0.1977104875,1
241,321,-0.09433370993,-0.2002396318,1
241,337,0.003748379756,-0.1968521807,1
241,353,0.1302067494,-0.3495011064,1
241,369,0.06508692419,-0.267670128,1
241,385,0.120453966,-0.06624457566,1
241,401,0.2657921413,0.02249863418,1
257,17,-0.4576557668,-0.1183418963,1
257,33,-0.4187631069,-0.3077702258,1
257,49,-0.352945268,-0.4124550555,1
257,65,-0.1500249416,-0.3953823779,1
257,81,0.04677628545,-0.4216465685,1
257,97,0.1154408211,-0.121262047,1
257,113,0.09332912506,-0.1139187548,1
257,129,0.1308402336,-0.08206412527,1
257,145,0.1656066825,0.04848435191,1
257,161,0.1325980957,0.3699946669,1
257,177,0.1302026619,0.5175662306,1
257,193,0.06146193036,0.4373641279,1
257,209,-0.01700281418,0.5349173811,1
257,225,-0.1306043303,0.3604083327,1
257,241,-0.286709704,0.09741738113,1
257,257,-0.2413532374,0.01980545791,1
257,273,-0.1800203746,-0.05430457321,1
257,289,-0.1533083403,-0.1956486437,1
257,305,-0.04310903163,-0.1792263719,1
257,321,-0.08640521173,-0.2762455675,1
257,337,-0.1182072504,-0.3055557939,1
257,353,-0.02323419993,-0.2599243852,1
257,369,-0.01797880237,-0.2706551286,1
257,385,0.03531664809,-0.09969374863,1
257,401,0.07550963451,-0.01781508652,1
273,17,-0.2570392557,-0.08508345816,1
273,33,-0.1776604642,-0.4144215319,1
273,49,-0.07544268406,-0.4515022967,1
273,65,-0.01431848663,-0.3700222704,1
273,81,0.127568665,-0.395525429,1
273,97,0.1329239253,-0.2097897265,1
273,113,-0.01454924491,-0.1361584398,1
273,129,-0.009847002273,-0.05519530506,1
273,145,0.0105552717,0.0695987013,1
273,161,0.05327789332,0.159987953,1
273,177,0.0745541566,0.3998370436,1
273,193,-0.08896358994,0.4438357619,1
273,209,-0.03120524994,0.5820937422,1
273,225,-0.03222508862,0.2832713393,1
273,241,-0.06836446783,0.1931605605,1
273,257,-0.06828132405,0.01177361284,1
273,273,-0.04977665977,-0.1126789781,1
273,289,-0.05156583357,-0.2629112932,1
273,305,-0.01832608732,-0.3884796831,1
273,321,-0.03034301345,-0.4858422014,1
273,337,-0.1384153186,-0.2920403215,1
273,353,-0.1219396561,-0.2266125413,1
273,369,-0.0954591274,-0.2581982347,1
273,385,-0.1265213189,-0.07493636337,1
273,401,-0.2246389202,-0.05957839217,1
289,17,0.2221804244,-0.1416020128,1
289,33,0.150024734,-0.1995930407,1
289,49,0.08721717172,-0.5215019915,1
289,65,-0.05562358553,-0.4562515947,1
289,81,-0.08116621426,-0.2668213579,1
289,97,-0.03782981829,-0.2215122911,1
289,113,-0.1379357841,-0.1102680895,1
289,129,-0.2019758327,0.05225899489,1
289,145,-0.2566997588,0.05820420059,1
289,161,-0.1407107392,0.1495757369,1
289,177,-0.1039055722,0.263585594,1
289,193,-0.1424630876,0.3344836501,1
289,209,-0.05479970982,0.4130893019,1
289,225,0.03897433143,0.1996436385,1
289,241,0.09814932163,0.1246581343,1
289,257,0.2386200296,-0.0003170701245,1
289,273,0.3155899025,-0.2152504655,1
289,289,0.107257605,-0.3056664201,1
289,305,0.08176625707,-0.5924782487,1
289,321,-0.003506414956,-0.5693249437,1
289,337,0.07708920818,-0.1912121507,1
289,353,-0.1097315838,-0.2118248674,1
289,369,-0.3030239581,-0.2977642747,1
289,385,-0.3301861212,-0.10950515,1
289,401,-0.348816475,-0.07123038495,1
305,17,0.7467688406,-0.1830410692,1
305,33,0.3975109833,-0.1103520128,1
305,49,0.1344724878,-0.1379723284,1
305,65,-0.1137963962,-0.2848992082,1
305,81,-0.1778015101,-0.1160683366,1
305,97,-0.3156934249,-0.2306675645,1
305,113,-0.2787924963,-0.09160659042,1
305,129,-0.3403179953,0.06911042009,1
305,145,-0.4075192572,0.04776718889,1
305,161,-0.3206485129,0.1220507888,1
305,177,-0.2643594176,0.2110858229,1
305,193,-0.1301456494,0.2104087142,1
305,209,0.002607280732,0.09435036458,1
305,225,0.09070571581,0.04552796163,1
305,241,0.1812999558,0.02641251363,1
305,257,0.3282443926,-0.0441364976,1
305,273,0.3423671573,-0.2602143022,1
305,289,0.3315634376,-0.2517914506,1
305,305,0.3380574997,-0.4261173936,1
305,321,0.2835129769,-0.3600735399,1
305,337,0.117922404,-0.1976818773,1
305,353,-0.1970274312,-0.2261662217,1
305,369,-0.532857591,-0.2066082689,1
305,385,-0.7144749092,-0.1236328813,1
305,401,-0.7275013227,-0.009508583177,1
321,17,0.837557381,-0.04798934186,1
321,33,0.5011869525,-0.07817885603,1
321,49,0.2422658635,-0.05313727583,1
321,65,0.02844316254,-0.1062569353,1
321,81,-0.1524370945,-0.06393668378,1
321,97,-0.2930511,-0.1408352586,1
321,113,-0.4713354378,-0.08794638837,1
321,129,-0.6437629909,-0.09785697186,1
321,145,-0.7325051844,0.002217796214,1
321,161,-0.6530474244,0.07042839803,1
321,177,-0.4333443027,0.1105475692,1
321,193,-0.1505753757,0.1342940597,1
321,209,-0.009147960759,0.02445748129,1
321,225,0.1915238757,0.01594689169,1
321,241,0.3340412829,-0.007469627472,1
321,257,0.3501062027,-0.05951544962,1
321,273,0.3508914618,-0.1307186814,1
321,289,0.3137822162,-0.09499594889,1
321,305,0.2599687185,-0.1814694139,1
321,321,0.1610630779,-0.1421150895,1
321,337,0.04010068616,-0.1011681291,1
321,353,-0.2172784563,-0.1098255845,1
321,369,-0.7343371469,-0.06735846719,1
321,385,-0.7125149819,-0.1302056046,1
321,401,-0.6780520488,-0.1113590928,1
337,17,0.7475612715,-0.003580543611,1
337,33,0.4615895085,0.05891373434,1
337,49,0.2594314241,0.01142266073,1
337,65,0.02864041068,-0.05953070841,1
337,81,-0.3069905155,-0.01571891031,1
337,97,-0.4518936649,0.0193553237,1
337,113,-0.5606985673,0.04283860006,1
337,129,-0.6899633857,-0.01810500345,1
337,145,-0.7688400394,-0.01156089029,1
337,161,-0.5931620864,-0.005302879425,1
337,177,-0.3924687877,-0.0441136094,1
337,193,-0.2071833102,-0.0679707261,1
337,209,7.744230036e-05,-0.03859374246,1
337,225,0.1877403002,-0.04430815896,1
337,241,0.3791540804,-0.02902838906,1
337,257,0.3948544405,-0.07849356851,1
337,273,0.419377661,-0.05909774026,1
337,289,0.3880045046,-0.05528685769,1
337,305,0.2736193664,-0.01129004677,1
337,321,0.1287775812,-0.006353828505,1
337,337,-0.07126475636,-0.009497139047,1
337,353,-0.2169977987,0.1335997848,1
337,369,-0.3647163897,-0.002199623168,1
337,385,-0.5867401583,-0.1246857377,1
337,401,-1.13537378,-0.02841040807,1
353,17,0.7069951396,0.02877571863,1
353,33,0.4084934588,0.11646035,1
353,49,0.2103982173,0.1689505844,1
353,65,0.02332562334,0.1368155746,1
353,81,-0.1703708253,0.1399131088,1
353,97,-0.3185363006,0.05112412256,1
353,113,-0.5210812512,0.06477501672,1
353,129,-0.7021128735,0.00922539513,1
353,145,-0.7984791795,-0.01733824928,1
353,161,-0.5762988547,-0.1941265794,1
353,177,-0.3891821807,-0.1891751023,1
353,193,-0.1636453788,-0.2824177476,1
353,209,0.06509926442,-0.2462029191,1
353,225,0.2981040553,-0.1288742753,1
353,241,0.4548504975,-0.1693844529,1
353,257,0.3953140032,-0.06986853798,1
353,273,0.4611580529,-0.05842063148,1
353,289,0.4719414079,-0.07910773475,1
353,305,0.2589029929,0.1289000778,1
353,321,0.1203993673,0.05769493861,1
353,337,-0.0784730403,0.1278243331,1
353,353,-0.3017566841,0.1718077926,1
353,369,-0.5198134051,0.1077437668,1
353,385,-0.7260249199,-0.01513907626,1
353,401,-0.8650649832,-0.03327605441,1
369,17,0.5458746352,0.03771355435,1
369,33,0.2377973359,0.1861644058,1
369,49,0.0004533132526,0.4400897293,1
369,65,-0.1613776563,0.3533129959,1
369,81,-0.2662598361,0.3531298904,1
369,97,-0.3571505712,0.2210936813,1
369,113,-0.4118083084,0.07230904384,1
369,129,-0.5226348409,-0.04827162939,1
369,145,-0.5181436475,-0.06097647864,1
369,161,-0.4023369593,-0.3255943986,1
369,177,-0.3305366363,-0.3357434007,1
369,193,-0.1500319232,-0.3190388413,1
369,209,-0.08627772919,-0.4703087541,1
369,225,0.09084524659,-0.2063107224,1
369,241,0.3471608882,-0.2273049088,1
369,257,0.343522206,-0.07371566017,1
369,273,0.3441579076,-0.03555342872,1
369,289,0.2687737377,0.04024842066,1
369,305,0.1017848038,0.4820132522,1
369,321,-0.07414382087,0.1190657882,1
369,337,-0.235990292,0.2383609085,1
369,353,-0.3843105507,0.1740126877,1
369,369,-0.5021491134,0.1160350113,1
369,385,-0.6603071161,0.06479218292,1
369,401,-0.9529278274,0.02213433075,1
385,17,0.5660269309,0.07537033844,1
385,33,0.09293751213,0.3293147354,1
385,49,0.06820291757,0.6056800156,1
385,65,-0.2444115381,0.4473071365,1
385,81,-0.2580280524,0.3020358353,1
385,97,-0.2351187986,0.4293818741,1
385,113,-0.2424543505,0.1349444656,1
385,129,-0.3582618412,-0.06910941319,1
385,145,-0.3777334028,-0.1484760972,1
385,161,-0.3271698739,-0.3771080704,1
385,177,-0.2576732337,-0.6768421861,1
385,193,-0.1252432395,-0.3546871873,1
385,209,0.05767190195,-0.3654885026,1
385,225,0.2078117792,-0.3359017106,1
385,241,0.2447050759,-0.1845421525,1
385,257,0.2637450061,-0.03275153358,1
385,273,0.2868429617,0.007745292604,1
385,289,0.3052064665,0.09313156886,1
385,305,0.1950107705,0.4793582229,1
385,321,0.01554882428,0.1806025772,1
385,337,-0.1207807005,0.361382988,1
385,353,-0.2297693609,0.2823958664,1
385,369,-0.3840326119,0.3404250412,1
385,385,-0.4686692607,0.1237216263,1
385,401,-0.592132454,-0.02956816861,1
401,17,-0.1087889617,0.1333728104,1
401,33,-0.09805415094,0.3824820786,1
401,49,0.05371502765,0.6460242539,1
401,65,-0.1267478563,0.4242263107,1
401,81,-0.04952830956,0.2589335709,1
401,97,-0.1307352461,0.3357863693,1
401,113,-0.1493125102,0.08197548674,1
401,129,-0.1787097494,-0.006645652803,1
401,145,-0.4084491405,-0.1245751114,1
401,161,-0.3458115559,-0.3396973344,1
401,177,-0.1529733633,-0.8732113572,1
401,193,-0.1057186094,-0.6355881425,1
401,209,0.01848690704,-0.2787499162,1
401,225,0.04880710943,-0.3793873521,1
401,241,0.1734308414,-0.2414459916,1
401,257,0.1631470728,-0.06128737647,1
401,273,0.06925007312,0.007461097662,1
401,289,0.1462612934,0.3158755569,1
401,305,0.07443714002,0.407186058,1
401,321,0.01221613845,0.3111796646,1
401,337,0.1528208635,0.460418251,1
401,353,-0.01574727376,0.540648964,1
401,369,-0.1875563234,0.6327014237,1
401,385,-0.1193692823,0.1329703598,1
401,401,-0.1174982505,-0.05871054836,1
