PIVlab, ASCII chart output - 19-Jun-2022
FRAME: 1, filenames: A: 0.png & B: 1.png, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
33,353,-0.1976565591,-0.2812367931,1
33,369,-0.1915930713,-0.3645434509,1
33,385,-0.1624130345,-0.1059365206,1
33,401,-0.5303969447,0.103986301,1
49,17,0.6084295292,0.3018290335,1
49,33,0.5194689021,0.1083622754,1
49,49,0.4067600876,0.1451006519,1
49,65,0.1863778466,0.01905566417,1
49,81,0.07768635294,-0.04178187762,1
49,97,0.003573416763,-0.09724770139,1
49,113,-0.1256273207,-0.09170855616,1
49,129,-0.1932919477,-0.07095083296,1
49,145,-0.1825736727,-0.02615430407,1
49,161,-0.1350140193,-0.01139850773,1
49,177,-0.05350061422,0.06262774023,1
49,193,0.01296692231,0.1975548838,1
49,209,0.05089496311,0.3165834304,1
49,225,0.09981776033,0.2231876562,1
49,241,0.2015796651,0.1211767107,1
49,257,0.2746929508,0.04278269297,1
49,273,0.2849658975,-0.02952106477,1
49,289,0.2973493507,-0.08146673656,1
49,305,0.3229464624,-0.1567206659,1
49,321,0.2629989588,-0.2006598939,1
49,337,0.003366928925,0.02647303874,1
49,353,-0.1365430407,-0.06529411126,1
49,369,-0.2677188934,-0.09915979431,1
49,385,-0.359281739,0.100630547,1
49,401,-0.4336688041,0.1472723422,1
65,17,0.5350499015,0.002517804376,1
65,33,0.5191790657,0.02509155415,1
65,49,0.4108377505,0.2059992992,1
65,65,0.2056172826,0.1125235922,1
65,81,0.05351267523,0.01060116056,1
65,97,-0.1066436255,0.004770797674,1
65,113,-0.223764077,-0.006233527811,1
65,129,-0.2576422939,-0.064239744,1
65,145,-0.1948843303,-0.05080940414,1
65,161,-0.1451013601,-0.08214846959,1
65,177,-0.02234980879,-0.01077906177,1
65,193,0.07074458175,0.04205743761,1
65,209,0.08843410923,0.1291301004,1
65,225,0.1531536687,0.1573356477,1
65,241,0.2161917558,0.09702812652,1
65,257,0.2888970414,0.03528972664,1
65,273,0.394734284,-0.06669621438,1
65,289,0.364864754,-0.09277144184,1
65,305,0.2886800013,-0.02507059577,1
65,321,0.2431636574,-0.09761096331,1
65,337,0.06275074102,0.2393761566,1
65,353,-0.1609392057,0.1476331166,1
65,369,-0.5248826693,0.06116518366,1
65,385,-0.8527801098,0.1679888643,1
65,401,-0.5694386312,0.08274496327,1
81,17,0.4632984378,-0.1958644149,1
81,33,0.4306270899,0.007364023006,1
81,49,0.303846113,0.2256577682,1
81,65,0.1376980361,0.2746928587,1
81,81,-0.009704326842,0.1801844716,1
81,97,-0.1311057056,0.1305408074,1
81,113,-0.2992774565,0.07272261809,1
81,129,-0.2766201138,-0.02863564788,1
81,145,-0.2323148524,-0.09923952991,1
81,161,-0.1880344645,-0.0841660626,1
81,177,-0.04005365976,-0.1153731516,1
81,193,0.03285618036,-0.1914588088,1
81,209,0.09268224723,-0.08971259294,1
81,225,0.192693914,0.01994447931,1
81,241,0.284061287,0.02925365727,1
81,257,0.408128016,0.008404745113,1
81,273,0.461748553,-0.04062313599,1
81,289,0.4766047574,-0.05843899023,1
81,305,0.3736922225,-0.0005625764811,1
81,321,0.2802654435,0.09997821418,1
81,337,0.1572156746,0.3875030463,1
81,353,-0.09408793967,0.2244671506,1
81,369,-0.3675541565,0.05926753684,1
81,385,-0.4972718729,0.131250199,1
81,401,-0.3990465233,0.09168930766,1
97,17,0.3086266762,-0.7704513857,1
97,33,0.2081623561,-0.1497218723,1
97,49,0.1642348765,0.3302144241,1
97,65,0.08819923854,0.5414376871,1
97,81,-0.0473464994,0.2973389827,1
97,97,-0.06590680269,0.1688453113,1
97,113,-0.06897838524,0.07480695216,1
97,129,-0.1292133406,-0.0539237706,1
97,145,-0.1525585291,-0.1020804093,1
97,161,-0.1211873324,-0.1465275437,1
97,177,-0.04648447241,-0.2739165147,1
97,193,0.02185875537,-0.3255528329,1
97,209,0.1462334359,-0.2935549617,1
97,225,0.2771338871,-0.2163762169,1
97,241,0.3487962327,-0.1232322585,1
97,257,0.3269407313,0.003383273184,1
97,273,0.3431487565,0.002179940053,1
97,289,0.4039999344,0.01372995862,1
97,305,0.3346303749,0.1745884503,1
97,321,0.1941521146,0.2570117515,1
97,337,0.07509916517,0.5356788914,1
97,353,-0.07597407168,0.3307848069,1
97,369,-0.2886792938,0.1687252013,1
97,385,-0.3078930782,0.09999683839,1
97,401,-0.3538357062,0.01398846493,1
113,17,0.1409966528,-1.012723183,1
113,33,-0.05837533698,-0.1543178082,1
113,49,-0.06294622111,0.4068282929,1
113,65,0.03978284626,0.5543528209,1
113,81,-0.02049721139,0.3829625831,1
113,97,-0.1009904596,0.2588582989,1
113,113,-0.08559621539,0.1030655166,1
113,129,-0.0912910111,-0.1069740702,1
113,145,-0.08836548955,-0.1503834194,1
113,161,-0.06446715187,-0.1622576105,1
113,177,-0.06740246095,-0.4084364255,1
113,193,0.00732281751,-0.5050072753,1
113,209,0.1092047748,-0.5446613399,1
113,225,0.1844263334,-0.3653918548,1
113,241,0.2642237595,-0.2056838834,1
113,257,0.2110013418,0.0007146155607,1
113,273,0.1681715803,0.004967580017,1
113,289,0.2874574517,0.1253818429,1
113,305,0.2130900566,0.1904204269,1
113,321,0.09654921482,0.3954124228,1
113,337,-0.000335280674,0.5003272337,1
113,353,-0.1291679563,0.5684841607,1
113,369,-0.1699560033,0.2137504974,1
113,385,-0.1944578913,0.1375368849,1
113,401,-0.2674454717,0.07969848304,1
129,17,-0.08074534175,-0.5107234532,1
129,33,-0.03419640839,0.1219411385,1
129,49,-0.1341504048,0.4579787338,1
129,65,-0.1143714709,0.5933424188,1
129,81,-0.1211699044,0.5104694258,1
129,97,-0.1253589478,0.3192288565,1
129,113,-0.07819007641,0.1850184535,1
129,129,-0.04936346388,-0.00878516019,1
129,145,-0.04232357233,-0.1693978505,1
129,161,-0.01959204915,-0.1639607414,1
129,177,-0.003725697648,-0.4878059883,1
129,193,0.008179074978,-0.7037838153,1
129,209,0.04299557379,-0.7969182,1
129,225,0.0957627111,-0.4722074767,1
129,241,0.07250421486,-0.2183013858,1
129,257,0.1085991234,-0.001402120599,1
129,273,0.1087966318,-0.02654826355,1
129,289,0.08353500369,0.1089859471,1
129,305,0.06728032837,0.1914583452,1
129,321,0.08024482923,0.518694738,1
129,337,0.06224784674,0.541315839,1
129,353,-0.02552896197,0.6249548523,1
129,369,-0.09564308886,0.272562142,1
129,385,-0.1400396673,0.2184583972,1
129,401,-0.1806053896,0.1184177825,1
145,17,-0.1472163039,0.1238341757,1
145,33,-0.176333852,0.2309780497,1
145,49,-0.2322784653,0.5742880123,1
145,65,-0.2164412433,0.6012876046,1
145,81,-0.1460789926,0.6366842824,1
145,97,-0.05747813747,0.3501142428,1
145,113,0.008447670392,0.2190120683,1
145,129,0.06459992544,0.08171439538,1
145,145,0.06986694966,-0.08211435076,1
145,161,0.06923294646,-0.1774322119,1
145,177,0.03659448823,-0.3564549194,1
145,193,-0.04634468142,-0.6714206834,1
145,209,-0.1024099773,-0.7101906952,1
145,225,-0.03249448429,-0.537441821,1
145,241,-0.006819952007,-0.2399232316,1
145,257,-0.03084054641,-0.02243913163,1
145,273,-0.07129420398,-0.01995826462,1
145,289,-0.1164618058,0.07666852691,1
145,305,-0.09970457774,0.2687211574,1
145,321,-0.04351617477,0.5101989341,1
145,337,-0.08785616266,0.5494213268,1
145,353,-0.1191154669,0.4023364455,1
145,369,-0.0721432103,0.2086381423,1
145,385,-0.06689338707,0.08423248875,1
145,401,-0.01156996094,0.04211646811,1
161,17,-0.1011796515,-0.6484030738,1
161,33,-0.1982602393,0.2435277829,1
161,49,-0.2247555241,0.5641594187,1
161,65,-0.1846755415,0.4888625725,1
161,81,-0.1025801013,0.5187163725,1
161,97,-0.01375784949,0.3213038532,1
161,113,0.06548831647,0.1785631364,1
161,129,0.1252331922,0.05930009064,1
161,145,0.1606479943,-0.0380352722,1
161,161,0.1200790914,-0.119236761,1
161,177,0.07979526238,-0.278282553,1
161,193,-0.01688774347,-0.4309246701,1
161,209,-0.06726257543,-0.5578024774,1
161,225,-0.1002037519,-0.4294700656,1
161,241,-0.1679074847,-0.2692109244,1
161,257,-0.158439525,-0.03976812175,1
161,273,-0.191227382,0.005825315131,1
161,289,-0.2121094982,0.1056300627,1
161,305,-0.07499420915,0.2782466638,1
161,321,-0.1148732162,0.4082156435,1
161,337,-0.1261627992,0.4028056448,1
161,353,-0.07811651497,0.3438307155,1
161,369,0.05753147538,0.2132478872,1
161,385,0.2369580294,0.09535544503,1
161,401,0.4124547356,-0.0008447275715,1
177,17,-0.6780977848,-0.9056376392,1
177,33,-0.4331661197,0.2674797618,1
177,49,-0.3507455715,0.4979851586,1
177,65,-0.2573662889,0.4468610428,1
177,81,-0.08341736873,0.3112265333,1
177,97,0.2495660047,0.2887901195,1
177,113,0.6337827015,0.1556351535,1
177,129,0.5183695299,0.02613189367,1
177,145,0.3602348096,-0.02540932727,1
177,161,0.267894646,-0.08325950367,1
177,177,0.1760905417,-0.2000165975,1
177,193,0.03323350187,-0.2569079012,1
177,209,-0.03273444015,-0.3398219786,1
177,225,-0.1366075257,-0.2133127211,1
177,241,-0.2904765728,-0.1153530202,1
177,257,-0.4192441521,-0.004611076647,1
177,273,-0.3346806726,0.02556185472,1
177,289,-0.2401365861,0.1642940776,1
177,305,-0.1274692432,0.1831557601,1
177,321,-0.08556874249,0.2588851167,1
177,337,-0.06962141163,0.2977882688,1
177,353,0.03511037814,0.2846337057,1
177,369,0.3172200031,0.178200028,1
177,385,0.2631083815,0.1001418764,1
177,401,0.3850381717,-0.01111364745,1
193,17,-0.7356513547,-0.7006320751,1
193,33,-0.5985107771,0.1263808365,1
193,49,-0.4518650993,0.3102810893,1
193,65,-0.2526820279,0.3412058206,1
193,81,-0.004907266659,0.2172057571,1
193,97,0.185935722,0.1783207615,1
193,113,0.4578709151,0.04336037998,1
193,129,0.6782238482,-0.007834752009,1
193,145,0.7030709376,-0.02234494636,1
193,161,0.4170573058,-0.03694015254,1
193,177,0.2594367975,-0.1080659053,1
193,193,0.07937068287,-0.1401350568,1
193,209,-0.01464238309,-0.146829949,1
193,225,-0.1959849614,-0.1001352869,1
193,241,-0.3797583528,-0.0634321742,1
193,257,-0.453565633,0.07377965877,1
193,273,-0.4354759719,0.09747408461,1
193,289,-0.2869876534,0.1409661455,1
193,305,-0.1811400339,0.124017501,1
193,321,-0.08253846651,0.09341516833,1
193,337,-0.02971478558,0.1879298817,1
193,353,0.07375995427,0.1178077923,1
193,369,0.2334086246,0.02779260712,1
193,385,0.3979151249,-0.01171905552,1
193,401,0.6428668887,0.06176727739,1
209,17,-1.16418719,-0.1038210719,1
209,33,-0.720187498,0.01780837203,1
209,49,-0.4497920174,0.1292962856,1
209,65,-0.1622222863,0.07143101474,1
209,81,0.08452276786,0.06821585569,1
209,97,0.3245939521,-0.01401191077,1
209,113,0.4812163991,-0.07001768028,1
209,129,0.5323739205,-0.0397895103,1
209,145,0.6515178444,0.00362447605,1
209,161,0.5278233469,0.01610332221,1
209,177,0.3465899217,0.04385516723,1
209,193,0.1781930896,0.1044254952,1
209,209,-0.001443658628,0.03296880479,1
209,225,-0.1193476356,-0.05217226825,1
209,241,-0.2224096976,-0.02509059495,1
209,257,-0.335946787,0.06711321975,1
209,273,-0.3152494583,0.08238219557,1
209,289,-0.2801622279,0.1779228174,1
209,305,-0.1791041075,0.1753311092,1
209,321,-0.09120194636,0.0603135546,1
209,337,-0.03171032863,0.009639786996,1
209,353,0.07237775423,0.01196162472,1
209,369,0.200633095,-0.01299643682,1
209,385,0.2268947672,-0.001698565861,1
209,401,0.25650247,0.08445820806,1
225,17,-1.060617618,-0.009485286278,1
225,33,-0.6556402349,-0.002462837893,1
225,49,-0.3808466552,0.0005024358455,1
225,65,-0.2061134929,-0.1443443509,1
225,81,-0.02252097508,-0.1166295896,1
225,97,0.1794415676,-0.05076215778,1
225,113,0.3255674583,-0.08254711219,1
225,129,0.4787609082,-0.01887343871,1
225,145,0.6167332054,0.06898083044,1
225,161,0.5032195846,0.09312125333,1
225,177,0.3526680939,0.2514655131,1
225,193,0.1858027814,0.2890075434,1
225,209,-0.01055732109,0.253182275,1
225,225,-0.1548672661,0.07021324383,1
225,241,-0.283735417,0.06215622941,1
225,257,-0.2103625633,0.1067326717,1
225,273,-0.2226561379,0.06621115947,1
225,289,-0.1994237454,0.1367914899,1
225,305,-0.09516894253,0.0725257202,1
225,321,-0.08418109442,-0.009719332323,1
225,337,0.01953949746,-0.1216942244,1
225,353,0.1665537668,-0.1848046297,1
225,369,0.1175840298,-0.09180498747,1
225,385,0.1375654068,-0.04055137116,1
225,401,0.4003437698,0.08700857797,1
241,17,-0.7433282022,0.1335884612,1
241,33,-0.5333088359,-0.004852488538,1
241,49,-0.3409965945,-0.1526223383,1
241,65,-0.1775790441,-0.2530555971,1
241,81,-0.07795972342,-0.2400320468,1
241,97,0.06520216751,-0.126084805,1
241,113,0.1127722091,-0.09343426011,1
241,129,0.1940588285,-0.04141516121,1
241,145,0.3223835393,0.1325053893,1
241,161,0.3036204224,0.2515190591,1
241,177,0.211204039,0.4354155623,1
241,193,0.09393367804,0.4864523298,1
241,209,0.009962915652,0.3949050963,1
241,225,-0.08054905508,0.2309556955,1
241,241,-0.1318669015,0.1574268271,1
241,257,-0.1505732699,0.1219628827,1
241,273,-0.2122458961,0.1189285442,1
241,289,-0.1538259245,0.1020601424,1
241,305,0.04081576382,0.02325777513,1
241,321,0.01445638124,-0.07394944887,1
241,337,0.03829645088,-0.1788241717,1
241,353,0.1486573054,-0.3100303918,1
241,369,0.08740920309,-0.1499375371,1
241,385,0.1197964046,-0.05675531408,1
241,401,0.2585740803,0.08632793303,1
257,17,-0.6035080062,0.104869325,1
257,33,-0.3777518054,-0.1721384148,1
257,49,-0.2377083026,-0.3717190591,1
257,65,-0.1280389767,-0.3756025322,1
257,81,-0.0391549706,-0.338857076,1
257,97,0.02451737488,-0.1934922323,1
257,113,0.02853386616,-0.1237148082,1
257,129,0.05806222867,-0.02614957136,1
257,145,0.1506501301,0.1394993523,1
257,161,0.1331555234,0.4316120679,1
257,177,0.07847530962,0.4917197951,1
257,193,0.02102959612,0.6077475911,1
257,209,-0.01463385589,0.5273163227,1
257,225,-0.07467339069,0.4000825206,1
257,241,-0.118286556,0.2117544658,1
257,257,-0.1005938588,0.1250824354,1
257,273,-0.1013330553,0.1183323718,1
257,289,-0.09362590521,0.09545877507,1
257,305,0.008738255743,0.009731662237,1
257,321,0.02227116246,-0.121569016,1
257,337,-0.04124095853,-0.2134714551,1
257,353,-0.01672716403,-0.1478084414,1
257,369,-0.02356842016,-0.07057522171,1
257,385,0.02094470265,-0.04444986229,1
257,401,0.06198272402,0.05887048184,1
273,17,-0.3391073447,-0.03511732104,1
273,33,-0.1364309688,-0.3263670236,1
273,49,-0.02831811304,-0.4519740922,1
273,65,-0.01575219857,-0.4333552413,1
273,81,-0.0008816549745,-0.3774450687,1
273,97,-0.008646202143,-0.2400551253,1
273,113,-0.009530756506,-0.1276069322,1
273,129,0.0003480941025,0.03340648872,1
273,145,-0.0009965822285,0.1575592612,1
273,161,0.0440021468,0.3004792461,1
273,177,0.02372186794,0.4366665929,1
273,193,-0.06538316371,0.6393896357,1
273,209,-0.0988562501,0.6483160548,1
273,225,-0.02301839104,0.453420282,1
273,241,-0.02875032331,0.2723610063,1
273,257,-0.03575024204,0.1508923911,1
273,273,-0.02899583572,0.08571532415,1
273,289,-0.04638012432,0.04001371608,1
273,305,-0.04259803488,-0.06470437943,1
273,321,-0.0288261799,-0.1705939709,1
273,337,-0.09798906902,-0.2210299432,1
273,353,-0.1369652609,-0.1195829009,1
273,369,-0.1428110798,0.007001868954,1
273,385,-0.1638737816,-0.04593554354,1
273,401,-0.2679460419,0.0358315177,1
289,17,0.227715186,-0.02698459819,1
289,33,0.1200159324,-0.2422679958,1
289,49,0.07222387493,-0.3788274458,1
289,65,-0.01811796732,-0.3174498096,1
289,81,0.01615050536,-0.2741232122,1
289,97,-0.009888091465,-0.2178207788,1
289,113,-0.07589944847,-0.09188468424,1
289,129,-0.1552473346,0.08363374887,1
289,145,-0.2204217857,0.1550453045,1
289,161,-0.1204918442,0.2626665078,1
289,177,-0.09475960184,0.3801563815,1
289,193,-0.1139183784,0.5345313991,1
289,209,-0.06875516735,0.6012657766,1
289,225,-0.01997555364,0.4593934741,1
289,241,0.007632080692,0.2833855237,1
289,257,0.02547124387,0.1533364582,1
289,273,0.08200129257,0.07830928917,1
289,289,0.03565735859,-0.009575786438,1
289,305,0.03878437163,-0.09077105569,1
289,321,0.02986005091,-0.1323860551,1
289,337,-0.07218520979,-0.1337042819,1
289,353,-0.2138201122,-0.04585034899,1
289,369,-0.3659789485,-0.08016859116,1
289,385,-0.439484496,-0.05033454186,1
289,401,-0.5828170788,0.06590995078,1
305,17,0.3805092971,0.08425946107,1
305,33,0.3751170302,-0.1156941202,1
305,49,0.265465647,-0.2227583177,1
305,65,0.0540475492,-0.2467310354,1
305,81,-0.007808344,-0.201140951,1
305,97,-0.1438593256,-0.1533058813,1
305,113,-0.2399873225,-0.05996701305,1
305,129,-0.3054455054,0.0974963264,1
305,145,-0.3282434741,0.1452801787,1
305,161,-0.2915360103,0.2019159918,1
305,177,-0.2689881827,0.3679521724,1
305,193,-0.1001878741,0.4144388412,1
305,209,-0.001088828118,0.418826996,1
305,225,0.03134323344,0.3719237311,1
305,241,0.07375150637,0.2264316271,1
305,257,0.1687598113,0.1273998655,1
305,273,0.1315576711,0.06463432088,1
305,289,0.08814642539,0.05898053085,1
305,305,0.03463829729,0.0524763805,1
305,321,-0.03515774127,-0.01356383796,1
305,337,-0.1861751718,-0.06271607942,1
305,353,-0.449162333,0.03021159866,1
305,369,-0.6506088288,-0.1029793804,1
305,385,-0.7864920236,-0.05804846068,1
305,401,-0.7307437649,0.0450292153,1
321,17,0.4614727643,0.1880699694,1
321,33,0.3128007473,-0.04423085924,1
321,49,0.2537426482,-0.1387800311,1
321,65,0.1619338658,-0.1467355291,1
321,81,-0.006952938814,-0.1371958575,1
321,97,-0.1678982573,-0.07108233532,1
321,113,-0.3892849096,-0.03679964966,1
321,129,-0.6488406857,0.009657854039,1
321,145,-0.6165209721,0.1009272936,1
321,161,-0.5398306292,0.1893708147,1
321,177,-0.3534701277,0.2760157404,1
321,193,-0.1380510106,0.2706950281,1
321,209,-0.01570834425,0.2562610155,1
321,225,0.008275925425,0.2212197962,1
321,241,0.08379227752,0.1926108667,1
321,257,0.1729138468,0.1339896523,1
321,273,0.1647737813,0.05157830521,1
321,289,0.1034805328,0.1327132497,1
321,305,0.01225961603,0.2170298463,1
321,321,-0.05792152545,0.1056477592,1
321,337,-0.1385525831,0.001552088626,1
321,353,-0.3953993936,0.05447527972,1
321,369,-0.7427995702,0.00734829078,1
321,385,-0.6049603975,-0.06479473322,1
321,401,-0.5244954554,-0.01313195807,1
337,17,0.3006693998,0.1584541428,1
337,33,0.2392000052,0.003378321723,1
337,49,0.2587183914,-0.03955606054,1
337,65,0.1729025757,-0.07173907025,1
337,81,-0.05805071708,-0.02783752235,1
337,97,-0.3101149588,0.003722765548,1
337,113,-0.5128524884,0.04188444505,1
337,129,-0.6425786221,0.04576270628,1
337,145,-0.6916534832,0.09330956097,1
337,161,-0.5094251171,0.09353834004,1
337,177,-0.386378569,0.1019509233,1
337,193,-0.22833259,0.09139375665,1
337,209,-0.08746723811,0.04843437773,1
337,225,-0.002421519663,0.05055411091,1
337,241,0.09810154738,0.1302479877,1
337,257,0.127437496,0.1258804591,1
337,273,0.1525792217,0.0672154332,1
337,289,0.1444024596,0.2127027299,1
337,305,0.06642819452,0.3529856937,1
337,321,-0.03818358605,0.2791243542,1
337,337,-0.1732983843,0.08308239114,1
337,353,-0.2225842396,0.08775383495,1
337,369,-0.3031109683,0.01930319688,1
337,385,-0.5429984922,-0.04605748364,1
337,401,-0.9706009554,0.1438691691,1
353,17,0.5628239628,-0.01497532204,1
353,33,0.3996706484,0.1810669011,1
353,49,0.3134117407,0.1623265049,1
353,65,0.1812760524,0.08000822921,1
353,81,0.02792090853,0.1304637563,1
353,97,-0.1220478641,0.04489584264,1
353,113,-0.3387510011,0.04420756189,1
353,129,-0.6107800348,0.07019058457,1
353,145,-0.6901692382,0.06779317126,1
353,161,-0.5712391404,-0.04488955823,1
353,177,-0.4214445751,-0.06035872179,1
353,193,-0.2165321953,-0.08614017238,1
353,209,-0.1048838581,-0.1078414144,1
353,225,0.05333609487,-0.07832442163,1
353,241,0.197870064,-0.03359625654,1
353,257,0.2136879017,0.02775732607,1
353,273,0.2356147616,0.05145435546,1
353,289,0.1639759088,0.1595059262,1
353,305,0.05976203184,0.4146450494,1
353,321,-0.002840590296,0.2628320583,1
353,337,-0.1596577228,0.202949979,1
353,353,-0.3530093595,0.1624294439,1
353,369,-0.4576880862,0.09802034691,1
353,385,-0.6401435502,0.005959341362,1
353,401,-0.751470098,0.1226545132,1
369,17,0.9112470399,-0.0682404722,1
369,33,0.4798434835,0.3130695763,1
369,49,0.2065674666,0.3265604586,1
369,65,-0.006966553942,0.2992999549,1
369,81,-0.03426199552,0.394331492,1
369,97,-0.07332522043,0.2107298385,1
369,113,-0.2100352869,0.06218653824,1
369,129,-0.4020748117,0.04617021463,1
369,145,-0.464751565,0.003417827043,1
369,161,-0.396175057,-0.249796993,1
369,177,-0.3360038297,-0.2572965658,1
369,193,-0.2111729138,-0.1794306669,1
369,209,-0.1776498649,-0.2372786684,1
369,225,-0.009842998007,-0.1685133017,1
369,241,0.1987871121,-0.1620173151,1
369,257,0.1466018347,-0.006575677249,1
369,273,0.1501995478,0.08210261606,1
369,289,0.1012036121,0.2302025638,1
369,305,0.05466769251,0.5262100742,1
369,321,-0.10469704,0.3965862766,1
369,337,-0.2615059098,0.3908116946,1
369,353,-0.3190833409,0.4022765537,1
369,369,-0.4495910693,0.3271316352,1
369,385,-0.6518653765,0.09866061616,1
369,401,-0.7642296196,-0.029532697,1
385,17,1.067866602,-0.06994801635,1
385,33,0.4118464135,0.3246713666,1
385,49,0.2018620676,0.5463953775,1
385,65,0.1166833888,0.5077439312,1
385,81,0.07055764923,0.4223386269,1
385,97,-0.04060322171,0.4792725608,1
385,113,-0.07428809705,0.2340195202,1
385,129,-0.2200813501,0.1136887819,1
385,145,-0.241095153,-0.06476527443,1
385,161,-0.2386410107,-0.2502365223,1
385,177,-0.2295666688,-0.3290030693,1
385,193,-0.1335525236,-0.2595950414,1
385,209,-0.03185359116,-0.2522346865,1
385,225,0.1455915493,-0.1674246007,1
385,241,0.1829693834,0.01535683931,1
385,257,0.2286506824,0.1189788563,1
385,273,0.2480125224,0.216454575,1
385,289,0.2116366492,0.3618484165,1
385,305,0.1748070757,0.6995973499,1
385,321,-0.03647059862,0.6843751487,1
385,337,-0.1664957696,0.7209545637,1
385,353,-0.2770052976,0.6402541956,1
385,369,-0.3605041469,0.6522688946,1
385,385,-0.3682239491,0.2505066415,1
385,401,-0.5080854075,0.0151090995,1
401,17,0.1844201913,0.7745708647,1
401,33,-0.2535097969,0.6032124981,1
401,49,0.08717248181,0.9497793246,1
401,65,0.1866691137,0.6650587153,1
401,81,0.2570528362,0.4055116401,1
401,97,0.260114099,0.4934087008,1
401,113,0.2661905626,0.4054432586,1
401,129,0.04982307207,0.2522300844,1
401,145,-0.03417844445,0.06646408569,1
401,161,0.02559216878,-0.04977967085,1
401,177,0.02762559941,-0.2630815375,1
401,193,0.05514853756,-0.3601930085,1
401,209,0.1635531662,-0.235406355,1
401,225,0.07735533724,-0.1470870129,1
401,241,0.1559668732,0.06513808678,1
401,257,0.211053467,0.05935240994,1
401,273,0.1670752481,0.3180790064,1
401,289,0.1828462872,0.6400035152,1
401,305,-0.01050018948,0.7710261316,1
401,321,-0.01297174886,0.6905963603,1
401,337,0.06172042257,0.9136025779,1
401,353,-0.2319771816,0.9895833943,1
401,369,-0.2200409305,0.9716491783,1
401,385,-0.1494162702,0.5137101597,1
401,401,-0.2807014485,-0.01769220591,1
